id,NumDots,SubdomainLevel,PathLevel,UrlLength,NumDash,NumDashInHostname,AtSymbol,TildeSymbol,NumUnderscore,NumPercent,NumQueryComponents,NumAmpersand,NumHash,NumNumericChars,NoHttps,RandomString,IpAddress,DomainInSubdomains,DomainInPaths,HostnameLength,PathLength,QueryLength,DoubleSlashInPath,CLASS_LABEL,SpecialChars,SpecialCharRatio,PctNumerics,SCHostRatio,HostnameRatio,SuspiciousElements,AvgPathLength,QueryRatio,log_UrlLength,log_PathLength,log_Querylength
119,2,0,3,42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,22,0,0,1,2,0.047619047619047616,0.0,0.0,0.30952380952380953,1,7.333333333333333,0.0,3.7612001156935624,3.1354942159291497,0.0
120,2,0,3,49,0,0,0,0,0,1,0,0,0,2,1,1,0,0,1,13,29,0,0,1,2,0.04081632653061224,0.04081632653061224,0.0,0.2653061224489796,2,9.666666666666666,0.0,3.912023005428146,3.4011973816621555,0.0
121,3,1,5,64,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,21,36,0,0,1,3,0.046875,0.015625,0.047619047619047616,0.328125,2,7.2,0.0,4.174387269895637,3.6109179126442243,0.0
122,2,0,4,68,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,23,38,0,0,1,2,0.029411764705882353,0.0,0.0,0.3382352941176471,1,9.5,0.0,4.23410650459726,3.6635616461296463,0.0
123,2,0,4,48,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,17,24,0,0,1,4,0.08333333333333333,0.0,0.11764705882352941,0.3541666666666667,1,6.0,0.0,3.8918202981106265,3.2188758248682006,0.0
124,2,0,4,49,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,17,25,0,0,1,4,0.08163265306122448,0.0,0.11764705882352941,0.3469387755102041,1,6.25,0.0,3.912023005428146,3.258096538021482,0.0
125,1,0,4,38,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,17,14,0,0,1,3,0.07894736842105263,0.0,0.11764705882352941,0.4473684210526316,1,3.5,0.0,3.6635616461296463,2.70805020110221,0.0
126,4,0,4,89,2,0,0,0,0,0,0,0,0,21,1,1,1,0,0,13,34,34,0,1,6,0.06741573033707865,0.23595505617977527,0.0,0.14606741573033707,2,8.5,0.0,4.499809670330265,3.5553480614894135,3.5553480614894135
127,2,1,5,79,0,0,0,0,0,0,0,0,0,20,1,1,0,0,1,19,53,0,0,1,2,0.02531645569620253,0.25316455696202533,0.05263157894736842,0.24050632911392406,2,10.6,0.0,4.382026634673881,3.9889840465642745,0.0
128,4,0,4,90,2,0,0,0,0,0,0,0,0,22,1,1,1,0,0,13,34,35,0,1,6,0.06666666666666667,0.24444444444444444,0.0,0.14444444444444443,2,8.5,0.0,4.51085950651685,3.5553480614894135,3.58351893845611
129,4,0,4,89,2,0,0,0,0,0,0,0,0,21,1,1,1,0,0,13,34,34,0,1,6,0.06741573033707865,0.23595505617977527,0.0,0.14606741573033707,2,8.5,0.0,4.499809670330265,3.5553480614894135,3.5553480614894135
130,2,0,8,50,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,12,31,0,0,1,3,0.06,0.04,0.08333333333333333,0.24,1,3.875,0.0,3.9318256327243257,3.4657359027997265,0.0
131,3,1,3,54,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22,25,0,0,1,4,0.07407407407407407,0.0,0.045454545454545456,0.4074074074074074,1,8.333333333333334,0.0,4.007333185232471,3.258096538021482,0.0
132,6,0,3,149,3,0,0,0,0,0,0,0,0,1,1,1,0,0,1,14,56,71,0,1,9,0.06040268456375839,0.006711409395973154,0.0,0.09395973154362416,2,18.666666666666668,0.0,5.0106352940962555,4.04305126783455,4.276666119016055
133,2,0,8,50,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,12,31,0,0,1,3,0.06,0.04,0.08333333333333333,0.24,1,3.875,0.0,3.9318256327243257,3.4657359027997265,0.0
134,2,0,8,50,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,12,31,0,0,1,3,0.06,0.04,0.08333333333333333,0.24,1,3.875,0.0,3.9318256327243257,3.4657359027997265,0.0
135,2,1,3,37,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,15,15,0,0,1,2,0.05405405405405406,0.02702702702702703,0.06666666666666667,0.40540540540540543,1,5.0,0.0,3.6375861597263857,2.772588722239781,0.0
136,4,2,5,62,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16,39,0,0,1,5,0.08064516129032258,0.0,0.125,0.25806451612903225,1,7.8,0.0,4.143134726391533,3.6888794541139363,0.0
137,1,0,2,29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17,5,0,0,1,1,0.034482758620689655,0.0,0.0,0.5862068965517241,1,2.5,0.0,3.4011973816621555,1.791759469228055,0.0
138,2,0,3,172,1,0,0,0,7,0,2,2,0,25,1,1,0,0,0,17,52,95,0,1,10,0.05813953488372093,0.14534883720930233,0.0,0.09883720930232558,1,17.333333333333332,0.021052631578947368,5.153291594497779,3.970291913552122,4.564348191467836
139,2,0,3,164,1,0,0,0,7,0,2,2,0,25,1,1,0,0,0,17,52,87,0,1,10,0.06097560975609756,0.1524390243902439,0.0,0.10365853658536585,1,17.333333333333332,0.022988505747126436,5.10594547390058,3.970291913552122,4.477336814478207
140,2,0,3,44,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,19,18,0,0,1,2,0.045454545454545456,0.0,0.0,0.4318181818181818,2,6.0,0.0,3.8066624897703196,2.9444389791664403,0.0
141,6,1,8,142,3,0,0,0,0,0,0,0,0,24,1,1,0,0,1,15,120,0,0,1,9,0.06338028169014084,0.16901408450704225,0.06666666666666667,0.1056338028169014,2,15.0,0.0,4.962844630259907,4.795790545596741,0.0
142,4,1,5,191,2,0,0,0,7,0,3,2,0,22,1,1,0,0,1,18,69,96,0,1,13,0.06806282722513089,0.11518324607329843,0.05555555555555555,0.09424083769633508,2,13.8,0.03125,5.2574953720277815,4.248495242049359,4.574710978503383
143,4,1,5,191,2,0,0,0,7,0,3,2,0,26,1,1,0,0,1,18,69,96,0,1,13,0.06806282722513089,0.13612565445026178,0.05555555555555555,0.09424083769633508,2,13.8,0.03125,5.2574953720277815,4.248495242049359,4.574710978503383
144,4,1,5,191,2,0,0,0,7,0,3,2,0,21,1,1,0,0,1,18,69,96,0,1,13,0.06806282722513089,0.1099476439790576,0.05555555555555555,0.09424083769633508,2,13.8,0.03125,5.2574953720277815,4.248495242049359,4.574710978503383
145,1,0,4,59,0,0,0,0,0,0,0,0,0,22,1,1,0,0,1,12,40,0,0,1,1,0.01694915254237288,0.3728813559322034,0.0,0.2033898305084746,2,10.0,0.0,4.0943445622221,3.713572066704308,0.0
146,3,1,3,56,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21,28,0,0,1,3,0.05357142857142857,0.0,0.047619047619047616,0.375,1,9.333333333333334,0.0,4.04305126783455,3.367295829986474,0.0
147,2,0,5,58,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20,31,0,0,1,2,0.034482758620689655,0.0,0.0,0.3448275862068966,1,6.2,0.0,4.07753744390572,3.4657359027997265,0.0
148,4,0,2,53,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,22,24,0,0,1,4,0.07547169811320754,0.0,0.0,0.41509433962264153,2,12.0,0.0,3.9889840465642745,3.2188758248682006,0.0
149,2,0,2,33,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,12,14,0,0,1,2,0.06060606060606061,0.0,0.0,0.36363636363636365,2,7.0,0.0,3.5263605246161616,2.70805020110221,0.0
150,2,0,2,33,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,9,17,0,0,1,2,0.06060606060606061,0.0,0.0,0.2727272727272727,1,8.5,0.0,3.5263605246161616,2.8903717578961645,0.0
151,2,1,2,55,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,37,11,0,0,1,3,0.05454545454545454,0.0,0.05405405405405406,0.6727272727272727,1,5.5,0.0,4.02535169073515,2.4849066497880004,0.0
152,3,1,1,51,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23,21,0,0,1,4,0.0784313725490196,0.0,0.043478260869565216,0.45098039215686275,1,21.0,0.0,3.9512437185814275,3.091042453358316,0.0
153,1,0,5,41,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,15,19,0,0,1,1,0.024390243902439025,0.0,0.0,0.36585365853658536,2,3.8,0.0,3.7376696182833684,2.995732273553991,0.0
154,1,0,3,35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,17,11,0,0,1,1,0.02857142857142857,0.0,0.0,0.4857142857142857,2,3.6666666666666665,0.0,3.58351893845611,2.4849066497880004,0.0
155,2,0,2,36,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,19,0,0,1,2,0.05555555555555555,0.0,0.0,0.2777777777777778,1,9.5,0.0,3.6109179126442243,2.995732273553991,0.0
156,3,0,3,65,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,20,38,0,0,1,3,0.046153846153846156,0.0,0.0,0.3076923076923077,2,12.666666666666666,0.0,4.189654742026425,3.6635616461296463,0.0
157,3,0,5,187,2,0,0,0,7,0,3,2,0,23,1,1,0,0,1,14,69,96,0,1,12,0.06417112299465241,0.12299465240641712,0.0,0.0748663101604278,2,13.8,0.03125,5.236441962829949,4.248495242049359,4.574710978503383
158,3,0,4,69,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,26,36,0,0,1,4,0.057971014492753624,0.0,0.0,0.37681159420289856,1,9.0,0.0,4.248495242049359,3.6109179126442243,0.0
159,5,1,4,83,0,0,0,0,0,0,2,0,0,12,0,0,0,0,1,11,27,36,0,1,5,0.060240963855421686,0.14457831325301204,0.09090909090909091,0.13253012048192772,1,6.75,0.05555555555555555,4.430816798843313,3.332204510175204,3.6109179126442243
160,3,0,2,49,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,9,33,0,0,1,3,0.061224489795918366,0.0,0.0,0.1836734693877551,1,16.5,0.0,3.912023005428146,3.5263605246161616,0.0
161,2,0,3,48,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,26,0,0,1,2,0.041666666666666664,0.0,0.0,0.3125,1,8.666666666666666,0.0,3.8918202981106265,3.295836866004329,0.0
162,2,1,2,56,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,37,11,0,0,1,3,0.05357142857142857,0.0,0.05405405405405406,0.6607142857142857,0,5.5,0.0,4.04305126783455,2.4849066497880004,0.0
163,2,0,3,42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,22,0,0,1,2,0.047619047619047616,0.0,0.0,0.30952380952380953,1,7.333333333333333,0.0,3.7612001156935624,3.1354942159291497,0.0
164,5,4,2,74,1,1,0,0,0,0,0,0,0,7,1,1,0,1,1,63,4,0,0,1,6,0.08108108108108109,0.0945945945945946,0.07936507936507936,0.8513513513513513,3,2.0,0.0,4.31748811353631,1.6094379124341003,0.0
165,5,4,2,86,1,1,0,0,0,0,1,0,0,4,1,1,0,1,1,49,4,25,0,1,6,0.06976744186046512,0.046511627906976744,0.10204081632653061,0.5697674418604651,3,2.0,0.04,4.465908118654584,1.6094379124341003,3.258096538021482
166,8,7,2,111,2,2,0,0,0,0,1,0,0,10,1,1,0,1,1,62,4,37,0,1,10,0.09009009009009009,0.09009009009009009,0.14516129032258066,0.5585585585585585,3,2.0,0.02702702702702703,4.718498871295094,1.6094379124341003,3.6375861597263857
167,8,7,2,123,1,1,0,0,0,0,1,0,0,13,1,1,0,1,1,65,4,46,0,1,9,0.07317073170731707,0.10569105691056911,0.12307692307692308,0.5284552845528455,3,2.0,0.021739130434782608,4.820281565605037,1.6094379124341003,3.8501476017100584
168,5,4,2,95,1,1,0,0,0,0,1,0,0,8,1,1,0,1,1,53,4,30,0,1,6,0.06315789473684211,0.08421052631578947,0.09433962264150944,0.5578947368421052,3,2.0,0.03333333333333333,4.564348191467836,1.6094379124341003,3.4339872044851463
169,4,1,3,55,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,31,17,0,0,1,4,0.07272727272727272,0.0,0.03225806451612903,0.5636363636363636,2,5.666666666666667,0.0,4.02535169073515,2.8903717578961645,0.0
170,2,1,3,52,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,33,12,0,0,1,2,0.038461538461538464,0.019230769230769232,0.030303030303030304,0.6346153846153846,1,4.0,0.0,3.970291913552122,2.5649493574615367,0.0
171,2,0,2,37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14,16,0,0,1,2,0.05405405405405406,0.0,0.0,0.3783783783783784,1,8.0,0.0,3.6375861597263857,2.833213344056216,0.0
172,3,1,5,84,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,25,52,0,0,1,4,0.047619047619047616,0.011904761904761904,0.04,0.2976190476190476,1,10.4,0.0,4.442651256490317,3.970291913552122,0.0
173,3,1,4,53,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,18,28,0,0,1,3,0.05660377358490566,0.0,0.05555555555555555,0.33962264150943394,2,7.0,0.0,3.9889840465642745,3.367295829986474,0.0
174,2,0,2,92,1,0,0,0,5,0,1,0,0,5,1,1,0,0,0,14,19,51,0,1,8,0.08695652173913043,0.05434782608695652,0.0,0.15217391304347827,1,9.5,0.0196078431372549,4.532599493153256,2.995732273553991,3.9512437185814275
175,2,0,2,28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18,3,0,0,1,2,0.07142857142857142,0.0,0.0,0.6428571428571429,1,1.5,0.0,3.367295829986474,1.3862943611198906,0.0
176,2,0,3,39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,23,0,0,1,2,0.05128205128205128,0.0,0.0,0.23076923076923078,1,7.666666666666667,0.0,3.6888794541139363,3.1780538303479458,0.0
177,2,0,4,48,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,31,0,0,1,3,0.0625,0.0,0.0,0.20833333333333334,1,7.75,0.0,3.8918202981106265,3.4657359027997265,0.0
178,2,0,1,37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21,9,0,0,1,2,0.05405405405405406,0.0,0.0,0.5675675675675675,1,9.0,0.0,3.6375861597263857,2.302585092994046,0.0
179,2,0,2,39,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,18,14,0,0,1,2,0.05128205128205128,0.0,0.0,0.46153846153846156,2,7.0,0.0,3.6888794541139363,2.70805020110221,0.0
180,3,1,2,35,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,15,13,0,0,1,3,0.08571428571428572,0.05714285714285714,0.06666666666666667,0.42857142857142855,1,6.5,0.0,3.58351893845611,2.6390573296152584,0.0
181,1,0,3,37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16,14,0,0,1,1,0.02702702702702703,0.0,0.0,0.43243243243243246,1,4.666666666666667,0.0,3.6375861597263857,2.70805020110221,0.0
182,2,0,3,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,15,23,0,0,1,2,0.044444444444444446,0.0,0.0,0.3333333333333333,2,7.666666666666667,0.0,3.828641396489095,3.1780538303479458,0.0
183,3,1,2,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17,23,0,0,1,3,0.06382978723404255,0.0,0.058823529411764705,0.3617021276595745,1,11.5,0.0,3.871201010907891,3.1780538303479458,0.0
184,3,1,4,60,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,21,32,0,0,1,5,0.08333333333333333,0.0,0.09523809523809523,0.35,2,8.0,0.0,4.110873864173311,3.4965075614664802,0.0
185,2,0,3,35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,13,0,0,1,2,0.05714285714285714,0.0,0.0,0.42857142857142855,1,4.333333333333333,0.0,3.58351893845611,2.6390573296152584,0.0
186,4,0,4,97,2,0,0,0,0,0,0,0,0,18,1,0,1,0,0,13,45,31,0,1,6,0.061855670103092786,0.18556701030927836,0.0,0.13402061855670103,2,11.25,0.0,4.584967478670572,3.828641396489095,3.4657359027997265
187,4,0,4,98,2,0,0,0,0,0,0,0,0,19,1,0,1,0,0,13,45,32,0,1,6,0.061224489795918366,0.19387755102040816,0.0,0.1326530612244898,2,11.25,0.0,4.59511985013459,3.828641396489095,3.4965075614664802
188,3,0,2,44,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,17,20,0,0,1,4,0.09090909090909091,0.0,0.058823529411764705,0.38636363636363635,1,10.0,0.0,3.8066624897703196,3.044522437723423,0.0
189,3,0,4,61,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,24,30,0,0,1,3,0.04918032786885246,0.03278688524590164,0.0,0.39344262295081966,1,7.5,0.0,4.127134385045092,3.4339872044851463,0.0
190,1,0,4,52,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,24,21,0,0,1,1,0.019230769230769232,0.0,0.0,0.46153846153846156,1,5.25,0.0,3.970291913552122,3.091042453358316,0.0
191,4,2,1,50,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28,15,0,0,1,4,0.08,0.0,0.07142857142857142,0.56,1,15.0,0.0,3.9318256327243257,2.772588722239781,0.0
192,4,0,4,100,2,0,0,0,0,0,0,0,0,21,1,0,1,0,0,13,45,34,0,1,6,0.06,0.21,0.0,0.13,2,11.25,0.0,4.61512051684126,3.828641396489095,3.5553480614894135
193,4,0,4,99,2,0,0,0,0,0,0,0,0,20,1,0,1,0,0,13,45,33,0,1,6,0.06060606060606061,0.20202020202020202,0.0,0.13131313131313133,2,11.25,0.0,4.605170185988092,3.828641396489095,3.5263605246161616
194,1,0,3,36,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18,11,0,0,1,1,0.027777777777777776,0.0,0.0,0.5,1,3.6666666666666665,0.0,3.6109179126442243,2.4849066497880004,0.0
195,3,1,5,60,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,14,39,0,0,1,4,0.06666666666666667,0.0,0.07142857142857142,0.23333333333333334,2,7.8,0.0,4.110873864173311,3.6888794541139363,0.0
196,4,1,6,73,1,1,0,0,0,0,0,0,0,3,1,1,0,0,1,23,43,0,0,1,5,0.0684931506849315,0.0410958904109589,0.08695652173913043,0.3150684931506849,2,7.166666666666667,0.0,4.30406509320417,3.784189633918261,0.0
197,1,0,6,64,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,21,36,0,0,1,2,0.03125,0.0,0.0,0.328125,2,6.0,0.0,4.174387269895637,3.6109179126442243,0.0
198,1,0,4,38,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,21,0,0,1,2,0.05263157894736842,0.0,0.0,0.2631578947368421,1,5.25,0.0,3.6635616461296463,3.091042453358316,0.0
199,1,0,3,72,0,0,0,0,0,0,0,0,0,21,1,1,0,0,0,26,39,0,0,1,1,0.013888888888888888,0.2916666666666667,0.0,0.3611111111111111,1,13.0,0.0,4.290459441148391,3.6888794541139363,0.0
200,4,0,1,104,11,1,0,0,0,0,0,0,0,14,1,1,0,0,1,19,78,0,0,1,15,0.14423076923076922,0.1346153846153846,0.05263157894736842,0.18269230769230768,2,78.0,0.0,4.653960350157523,4.3694478524670215,0.0
201,3,1,5,60,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,24,29,0,0,1,4,0.06666666666666667,0.0,0.041666666666666664,0.4,2,5.8,0.0,4.110873864173311,3.4011973816621555,0.0
202,4,1,7,83,0,0,0,0,0,2,0,0,0,10,1,1,0,0,0,18,58,0,0,1,4,0.04819277108433735,0.12048192771084337,0.05555555555555555,0.21686746987951808,1,8.285714285714286,0.0,4.430816798843313,4.07753744390572,0.0
203,1,0,5,42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,20,15,0,0,1,1,0.023809523809523808,0.0,0.0,0.47619047619047616,2,3.0,0.0,3.7612001156935624,2.772588722239781,0.0
204,3,1,4,50,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,21,22,0,0,1,3,0.06,0.0,0.047619047619047616,0.42,2,5.5,0.0,3.9318256327243257,3.1354942159291497,0.0
205,4,1,2,59,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,33,19,0,0,1,4,0.06779661016949153,0.03389830508474576,0.030303030303030304,0.559322033898305,1,9.5,0.0,4.0943445622221,2.995732273553991,0.0
206,1,0,3,35,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,16,12,0,0,1,1,0.02857142857142857,0.0,0.0,0.45714285714285713,1,4.0,0.0,3.58351893845611,2.5649493574615367,0.0
207,2,0,3,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,20,18,0,0,1,2,0.044444444444444446,0.0,0.0,0.4444444444444444,2,6.0,0.0,3.828641396489095,2.9444389791664403,0.0
208,2,0,2,38,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,16,15,0,0,1,2,0.05263157894736842,0.0,0.0,0.42105263157894735,1,7.5,0.0,3.6635616461296463,2.772588722239781,0.0
209,2,1,4,54,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,27,20,0,0,1,3,0.05555555555555555,0.0,0.07407407407407407,0.5,1,5.0,0.0,4.007333185232471,3.044522437723423,0.0
210,1,0,3,47,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,20,20,0,0,1,3,0.06382978723404255,0.0,0.05,0.425531914893617,1,6.666666666666667,0.0,3.871201010907891,3.044522437723423,0.0
211,1,0,3,38,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,21,10,0,0,1,1,0.02631578947368421,0.0,0.0,0.5526315789473685,2,3.3333333333333335,0.0,3.6635616461296463,2.3978952727983707,0.0
212,4,1,3,71,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,30,34,0,0,1,5,0.07042253521126761,0.014084507042253521,0.03333333333333333,0.4225352112676056,1,11.333333333333334,0.0,4.276666119016055,3.5553480614894135,0.0
213,1,0,3,38,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,16,0,0,1,1,0.02631578947368421,0.0,0.0,0.39473684210526316,1,5.333333333333333,0.0,3.6635616461296463,2.833213344056216,0.0
214,3,1,3,61,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,33,21,0,0,1,3,0.04918032786885246,0.01639344262295082,0.030303030303030304,0.5409836065573771,1,7.0,0.0,4.127134385045092,3.091042453358316,0.0
215,1,0,3,33,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,11,0,0,1,1,0.030303030303030304,0.0,0.0,0.45454545454545453,1,3.6666666666666665,0.0,3.5263605246161616,2.4849066497880004,0.0
216,1,0,3,36,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,14,0,0,1,1,0.027777777777777776,0.0,0.0,0.4166666666666667,1,4.666666666666667,0.0,3.6109179126442243,2.70805020110221,0.0
217,3,0,5,62,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,17,38,0,0,1,3,0.04838709677419355,0.0,0.0,0.27419354838709675,1,7.6,0.0,4.143134726391533,3.6635616461296463,0.0
218,1,0,2,33,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,22,4,0,0,1,2,0.06060606060606061,0.030303030303030304,0.045454545454545456,0.6666666666666666,2,2.0,0.0,3.5263605246161616,1.6094379124341003,0.0
219,2,0,7,69,1,0,0,0,0,0,0,0,0,6,1,1,0,0,0,10,52,0,0,1,3,0.043478260869565216,0.08695652173913043,0.0,0.14492753623188406,1,7.428571428571429,0.0,4.248495242049359,3.970291913552122,0.0
220,2,1,5,50,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,23,20,0,0,1,2,0.04,0.0,0.043478260869565216,0.46,1,4.0,0.0,3.9318256327243257,3.044522437723423,0.0
221,3,1,4,126,0,0,0,0,0,0,1,0,0,41,1,0,0,0,0,15,35,68,0,1,3,0.023809523809523808,0.3253968253968254,0.06666666666666667,0.11904761904761904,1,8.75,0.014705882352941176,4.844187086458591,3.58351893845611,4.23410650459726
222,3,1,4,63,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,27,29,0,0,1,4,0.06349206349206349,0.0,0.07407407407407407,0.42857142857142855,1,7.25,0.0,4.1588830833596715,3.4011973816621555,0.0
223,3,1,6,68,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17,44,0,0,1,4,0.058823529411764705,0.0,0.058823529411764705,0.25,1,7.333333333333333,0.0,4.23410650459726,3.8066624897703196,0.0
224,1,0,2,34,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,17,10,0,0,1,1,0.029411764705882353,0.029411764705882353,0.0,0.5,1,5.0,0.0,3.5553480614894135,2.3978952727983707,0.0
225,3,1,1,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,10,0,0,1,3,0.1,0.0,0.07692307692307693,0.43333333333333335,1,10.0,0.0,3.4339872044851463,2.3978952727983707,0.0
226,1,0,6,53,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,7,39,0,0,1,1,0.018867924528301886,0.03773584905660377,0.0,0.1320754716981132,2,6.5,0.0,3.9889840465642745,3.6888794541139363,0.0
227,5,3,2,72,4,4,0,0,0,0,1,0,0,13,1,1,0,1,0,37,18,9,0,1,9,0.125,0.18055555555555555,0.1891891891891892,0.5138888888888888,2,9.0,0.1111111111111111,4.290459441148391,2.9444389791664403,2.302585092994046
228,2,0,4,57,1,0,0,0,0,0,0,0,0,4,1,1,0,0,0,16,34,0,0,1,3,0.05263157894736842,0.07017543859649122,0.0,0.2807017543859649,1,8.5,0.0,4.060443010546419,3.5553480614894135,0.0
229,2,0,2,97,1,0,0,0,5,0,1,0,0,2,1,1,0,0,0,19,19,51,0,1,8,0.08247422680412371,0.020618556701030927,0.0,0.1958762886597938,1,9.5,0.0196078431372549,4.584967478670572,2.995732273553991,3.9512437185814275
230,2,0,2,45,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,19,19,0,0,1,3,0.06666666666666667,0.0,0.0,0.4222222222222222,1,9.5,0.0,3.828641396489095,2.995732273553991,0.0
231,2,1,5,57,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25,25,0,0,1,3,0.05263157894736842,0.0,0.04,0.43859649122807015,1,5.0,0.0,4.060443010546419,3.258096538021482,0.0
232,3,1,4,61,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,20,34,0,0,1,3,0.04918032786885246,0.0,0.05,0.32786885245901637,2,8.5,0.0,4.127134385045092,3.5553480614894135,0.0
233,2,0,2,54,0,0,0,0,1,0,0,0,0,4,1,1,0,0,0,17,30,0,0,1,3,0.05555555555555555,0.07407407407407407,0.0,0.3148148148148148,1,15.0,0.0,4.007333185232471,3.4339872044851463,0.0
234,2,0,2,40,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,28,5,0,0,1,2,0.05,0.0,0.0,0.7,2,2.5,0.0,3.713572066704308,1.791759469228055,0.0
235,2,0,2,127,1,0,0,0,7,0,1,2,0,7,1,1,0,0,0,14,19,86,0,1,10,0.07874015748031496,0.05511811023622047,0.0,0.11023622047244094,1,9.5,0.011627906976744186,4.852030263919617,2.995732273553991,4.465908118654584
236,2,0,2,132,1,0,0,0,7,0,1,2,0,4,1,1,0,0,0,19,19,86,0,1,10,0.07575757575757576,0.030303030303030304,0.0,0.14393939393939395,1,9.5,0.011627906976744186,4.890349128221754,2.995732273553991,4.465908118654584
237,3,0,4,66,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,16,43,0,0,1,4,0.06060606060606061,0.0,0.0625,0.24242424242424243,1,10.75,0.0,4.204692619390966,3.784189633918261,0.0
238,2,0,2,40,0,0,0,0,1,0,0,0,0,3,1,1,0,0,0,14,19,0,0,1,3,0.075,0.075,0.0,0.35,1,9.5,0.0,3.713572066704308,2.995732273553991,0.0
